player_id,minutes_played_season,goals_total,assists_total,yellow_cards,red_cards,market_value_eur,player_name,date_of_birth,position,sub_position,age,transfer_fee_eur,season_year,competition_and_season,sb_matches_played,sb_goals,sb_assists,sb_shots,sb_xg,sb_passes,sb_pass_completed,sb_tackles,sb_interceptions,sb_dribbles_completed,sb_minutes_played,sb_pass_accuracy,bmi,season_days_injured,days_injured_prev_season,cumulative_days_injured,injury_days_per_game,injury_trend,severe_injury_this_season,injury_risk_score,fan_sentiment,media_sentiment
182913,4218,11,6,11,0,40000000,Adrien Rabiot,03-04-1995,Midfield,Central Midfield,27,0,2022,FIFA World Cup_2022,6,1,1,9,0.728120058,285,246,11,10,1,98,0.863157895,21.97316234,0,0,0,0,0,0,0,0.460937127,-0.306528672
182913,1943,6,3,3,0,25000000,Adrien Rabiot,03-04-1995,Midfield,Central Midfield,29,0,2024,UEFA Euro_2024,5,0,0,3,0.26204044,235,214,6,1,4,94,0.910638298,21.97316234,0,0,0,0,0,0,0,0.05643029,0.33119635
182916,9,0,0,0,0,1000000,Wesley Saïd,19-04-1995,Attack,Centre-Forward,20,0,2015,Ligue 1_2015/2016,1,0,0,0,0,5,3,0,0,1,90,0.6,21.97316234,0,0,0,0,0,0,0,0.177558436,-0.041140879
182916,647,5,1,2,0,2500000,Wesley Saïd,19-04-1995,Attack,Centre-Forward,26,0,2021,Ligue 1_2021/2022,1,0,0,0,0,8,5,0,0,0,91,0.625,21.97316234,0,0,0,0,0,0,0,0.00053589,0.054375503
182932,2762,10,3,5,0,10000000,Davy Klaassen,21-02-1993,Midfield,Central Midfield,29,0,2022,FIFA World Cup_2022,4,1,2,2,0.43179539,81,60,2,1,0,98,0.740740741,21.97316234,0,0,0,0,0,0,0,0.539510764,-0.020563993
183288,654,0,1,1,0,21000000,Luke Shaw,12-07-1995,Defender,Left-Back,20,0,2015,Premier League_2015/2016,5,0,1,1,0.09207138,351,291,10,1,6,94,0.829059829,22.39541342,176,0,0,14.66666667,176,1,0.434307471,0.123722611,-0.224352183
183288,3538,1,6,11,0,35000000,Luke Shaw,12-07-1995,Defender,Left-Back,25,0,2020,UEFA Euro_2020,6,1,3,3,0.200239676,398,329,9,9,3,120,0.826633166,22.39541342,89,84,1206,2.696969697,5,1,0.304174012,-0.271212048,0.007943177
183288,3448,1,5,11,0,42000000,Luke Shaw,12-07-1995,Defender,Left-Back,27,0,2022,FIFA World Cup_2022,5,0,1,3,0.084394449,403,340,2,3,1,96,0.843672457,22.39541342,0,0,0,0,0,0,0,-0.197942972,-0.169591096
183288,98,0,0,0,0,16000000,Luke Shaw,12-07-1995,Defender,Left-Back,29,0,2024,UEFA Euro_2024,3,0,0,0,0,87,77,6,1,1,120,0.885057471,22.39541342,0,0,0,0,0,0,0,0.671637369,0.032999145
183318,1194,2,0,1,1,3000000,Jamaal Lascelles,11-11-1993,Defender,Centre-Back,22,0,2015,Premier League_2015/2016,18,2,0,4,0.838523107,461,383,12,31,3,96,0.830802603,24.20336455,0,0,0,0,0,0,0,-0.166397151,-0.264725009
183321,196,0,0,0,0,250000,Kevin Mbabu,19-04-1995,Defender,Right-Back,20,0,2015,Premier League_2015/2016,3,0,0,1,0.036821686,56,30,11,2,3,96,0.535714286,24.86865803,0,0,0,0,0,0,0,0.371929806,0.292886622
183321,1824,0,1,7,0,12000000,Kevin Mbabu,19-04-1995,Defender,Right-Back,25,0,2020,UEFA Euro_2020,5,0,1,2,0.132652214,100,68,10,6,3,120,0.68,24.86865803,0,0,0,0,0,0,0,-0.056993795,-0.034365447
183321,2049,0,2,5,0,4000000,Kevin Mbabu,19-04-1995,Defender,Right-Back,28,0,2023,1. Bundesliga_2023/2024,1,0,0,0,0,19,12,5,1,0,92,0.631578947,24.86865803,0,0,0,0,0,0,0,0.224280462,0.073148022
183334,355,0,0,0,0,5000000,Patrick Bamford,05-09-1993,Attack,Centre-Forward,22,0,2015,Premier League_2015/2016,13,0,0,10,1.042446711,96,62,3,3,2,94,0.645833333,24.86865803,0,0,0,0,0,0,0,0.29417477,0.292298941
183494,640,0,1,2,0,500000,Issa Cissokho,23-02-1985,Defender,Right-Back,30,0,2015,Serie A_2015/2016,13,0,1,1,0.032854717,421,343,11,14,4,94,0.814726841,24.86865803,0,0,0,0,0,0,0,-0.050104041,0.181638382
183720,58,0,1,0,0,2500000,Anwar El Ghazi,03-05-1995,Attack,Right Winger,28,0,2023,1. Bundesliga_2023/2024,1,0,0,1,0.041664448,10,7,0,1,1,92,0.7,24.86865803,0,0,0,0,0,0,0,-0.13122855,0.366278267
183780,177,0,0,0,0,200000,Paul Seguin,29-03-1995,Midfield,Central Midfield,20,0,2015,1. Bundesliga_2015/2016,4,0,0,2,0.211281564,76,57,2,0,0,93,0.75,23.04569458,0,0,0,0,0,0,0,0.423584222,0.096284699
184133,23,0,0,0,0,75000,Russell Canouse,11-06-1995,Midfield,Central Midfield,20,0,2015,1. Bundesliga_2015/2016,1,0,0,0,0,8,7,0,1,0,93,0.875,23.04569458,0,0,0,0,0,0,0,-0.159756216,-0.020551572
184398,386,0,1,0,0,500000,Stephen Kingsley,23-07-1994,Defender,Left-Back,21,0,2015,Premier League_2015/2016,4,0,1,1,0.015957909,155,112,6,2,5,94,0.722580645,23.04569458,0,0,0,0,0,0,0,-0.036778016,0.132030666
184491,2286,3,5,2,0,7000000,Naïm Sliti,27-07-1992,Attack,Left Winger,26,0,2018,FIFA World Cup_2018,3,0,0,6,0.431142976,63,44,2,2,8,91,0.698412698,23.04569458,0,0,0,0,0,0,0,0.381215833,0.17703707
184528,147,0,0,0,0,800000,Emil Krafth,02-08-1994,Defender,Right-Back,21,500000,2015,Serie A_2015/2016,4,0,0,0,0,95,73,7,2,0,94,0.768421053,23.04569458,0,0,0,0,0,0,0,0.654600224,-0.054992154
184528,2972,1,1,2,0,2500000,Emil Krafth,02-08-1994,Defender,Right-Back,24,0,2018,FIFA World Cup_2018,2,0,0,0,0,57,37,0,0,2,92,0.649122807,23.04569458,151,0,0,8.388888889,151,1,0.407420944,0.561376785,-0.010507569
184528,1359,1,0,4,0,3500000,Emil Krafth,02-08-1994,Defender,Right-Back,26,0,2020,UEFA Euro_2020,4,0,0,1,0.025581416,29,17,0,0,0,122,0.586206897,23.04569458,52,151,226,3.058823529,-99,0,0.234001265,-0.142342665,0.061801693
184892,1441,2,0,1,1,9000000,Florian Thauvin,26-01-1993,Attack,Second Striker,22,18350000,2015,Ligue 1_2015/2016,16,2,0,17,1.797939043,458,290,16,5,22,94,0.633187773,20.51267542,0,0,0,0,0,0,0,-0.11863444,0.030181654
184892,1441,2,0,1,1,9000000,Florian Thauvin,26-01-1993,Attack,Second Striker,22,18350000,2015,Premier League_2015/2016,13,0,0,8,0.408411334,216,123,7,5,10,96,0.569444444,20.51267542,0,0,0,0,0,0,0,-0.119849771,0.254440651
184892,2853,18,9,6,1,45000000,Florian Thauvin,26-01-1993,Attack,Second Striker,25,0,2018,FIFA World Cup_2018,1,0,0,0,0,1,1,0,0,0,91,1,20.51267542,0,0,0,0,0,0,0,-0.160440788,0.116632051
184935,848,5,0,1,0,1500000,Kalifa Coulibaly,21-08-1991,Attack,Centre-Forward,30,0,2021,Ligue 1_2021/2022,1,0,0,2,0.99951483,9,6,1,1,0,57,0.666666667,20.51267542,0,0,0,0,0,0,0,-0.694937473,0.263500613
185024,2612,0,2,6,0,9000000,Georgiy Dzhikiya,21-11-1993,Defender,Centre-Back,27,0,2020,UEFA Euro_2020,3,0,0,0,0,132,109,5,1,0,92,0.825757576,20.51267542,0,0,0,0,0,0,0,-0.675319047,-0.290483072
185077,3152,12,10,3,0,9000000,Vincenzo Grifo,07-04-1993,Attack,Left Winger,30,0,2023,1. Bundesliga_2023/2024,2,0,1,0,0,50,34,1,2,1,80,0.68,20.51267542,0,0,0,0,0,0,0,-0.306662439,0.412876531
185570,706,1,0,2,0,1200000,Adnane Tighadouini,30-10-1992,Attack,Left Winger,23,0,2015,La Liga_2015/2016,10,1,0,15,0.823751483,146,88,5,0,16,92,0.602739726,20.51267542,0,0,0,0,0,0,0,-0.646211567,0.270375877
186337,3115,2,5,4,1,900000,Stephen O'Donnell,11-05-1992,Defender,Right-Back,28,0,2020,UEFA Euro_2020,3,0,0,1,0.034284655,109,74,5,6,0,91,0.678899083,20.51267542,0,0,0,0,0,0,0,0.721097792,-0.036911347
186368,1505,2,1,4,0,10000000,Valentino Lazaro,24-03-1996,Midfield,Left Midfield,24,0,2020,UEFA Euro_2020,1,0,0,0,0,15,14,0,0,0,91,0.933333333,20.51267542,0,0,0,0,0,0,0,0.305042315,0.111110002
186590,2871,0,0,3,0,28000000,John Stones,28-05-1994,Defender,Centre-Back,21,0,2015,Premier League_2015/2016,33,0,0,8,0.685919156,1596,1414,44,36,11,97,0.885964912,20.51267542,0,0,0,0,0,0,0,0.00331242,0.147164016
186590,2551,0,1,1,0,60000000,John Stones,28-05-1994,Defender,Centre-Back,24,0,2018,FIFA World Cup_2018,7,2,0,6,1.355094019,479,444,9,5,0,122,0.926931106,20.51267542,64,74,225,2.56,-10,1,0.281052681,0.315409407,0.464791957
186590,2775,4,0,0,1,30000000,John Stones,28-05-1994,Defender,Centre-Back,26,0,2020,UEFA Euro_2020,7,0,0,5,0.504877557,469,444,4,9,2,118,0.946695096,20.51267542,20,67,675,0.869565217,-47,0,0.237582956,0.292314214,0.250142268
186590,2669,3,3,2,0,40000000,John Stones,28-05-1994,Defender,Centre-Back,28,0,2022,FIFA World Cup_2022,5,0,0,4,0.587418711,450,430,3,2,1,99,0.955555556,20.51267542,0,0,0,0,0,0,0,-0.049387648,0.602830897
186590,1134,3,2,2,0,30000000,John Stones,28-05-1994,Defender,Centre-Back,30,0,2024,UEFA Euro_2024,7,0,0,1,0.07156796,558,523,4,0,0,120,0.937275986,20.51267542,0,0,0,0,0,0,0,0.721293594,0.335082878
186988,649,2,1,2,0,700000,Sven Michel,15-07-1990,Attack,Left Winger,33,950000,2023,1. Bundesliga_2023/2024,2,0,0,0,0,10,4,3,0,0,95,0.4,23.42188449,0,0,0,0,0,0,0,0.443081708,0.098489016
187090,842,0,0,1,0,900000,Igor Bubnjic,17-07-1992,Defender,Centre-Back,23,0,2015,Serie A_2015/2016,9,0,0,9,0.849088491,238,186,14,8,1,96,0.781512605,19.78342357,0,0,0,0,0,0,0,0.462875877,0.24425618
187097,1170,4,4,1,0,2500000,Budu Zivzivadze,10-03-1994,Attack,Centre-Forward,30,2000000,2024,UEFA Euro_2024,2,0,0,1,0.057229597,3,3,0,0,0,94,1,19.78342357,0,0,0,0,0,0,0,0.690517039,0.390414262
187392,1121,3,3,2,0,1500000,Thomas Touré,27-12-1993,Attack,Left Winger,22,0,2015,Ligue 1_2015/2016,21,2,1,29,2.088380831,402,296,35,9,29,96,0.736318408,19.78342357,0,0,0,0,0,0,0,0.000192152,0.095605241
187491,1727,0,0,3,0,3500000,Timo Baumgartl,04-03-1996,Defender,Centre-Back,19,0,2015,1. Bundesliga_2015/2016,19,0,0,7,1.110007724,688,544,36,12,0,93,0.790697674,19.78342357,0,0,0,0,0,0,0,0.542204956,0.381698842
187492,2152,10,9,0,0,10000000,Julian Brandt,02-05-1996,Midfield,Attacking Midfield,19,0,2015,1. Bundesliga_2015/2016,29,9,3,30,4.565383644,735,544,14,10,28,96,0.740136054,19.78342357,0,0,0,0,0,0,0,-0.151470796,0.566962739
187492,3337,10,16,0,0,50000000,Julian Brandt,02-05-1996,Midfield,Attacking Midfield,22,0,2018,FIFA World Cup_2018,3,0,0,4,0.31612109,25,23,1,0,1,97,0.92,19.78342357,0,0,0,0,0,0,0,0.983043859,0.824573921
187492,3247,10,16,2,0,40000000,Julian Brandt,02-05-1996,Midfield,Attacking Midfield,27,0,2023,1. Bundesliga_2023/2024,2,0,0,2,0.064790802,74,63,1,2,1,92,0.851351351,19.78342357,0,0,0,0,0,0,0,0.295154706,0.530829356
187496,84,0,0,0,0,300000,Maurice Multhaup,15-12-1996,Attack,Right Winger,19,0,2015,1. Bundesliga_2015/2016,4,0,0,2,0.31034336,18,13,5,1,0,92,0.722222222,19.78342357,0,0,0,0,0,0,0,0.632840672,-0.226924704
187587,969,1,0,5,1,1000000,Ante Rebić,21-09-1993,Attack,Left Winger,22,0,2015,Serie A_2015/2016,14,1,0,17,1.246433034,292,199,14,10,23,93,0.681506849,19.78342357,0,0,0,0,0,0,0,-0.309081264,-0.007059342
187587,2514,10,6,8,0,40000000,Ante Rebić,21-09-1993,Attack,Left Winger,25,4500000,2018,FIFA World Cup_2018,6,1,0,15,1.543066712,132,67,7,7,19,120,0.507575758,19.78342357,0,0,0,0,0,0,0,-0.193264567,-0.143800234
187587,2074,11,9,5,1,32000000,Ante Rebić,21-09-1993,Attack,Left Winger,27,6700000,2020,UEFA Euro_2020,4,0,0,5,0.470294001,42,22,4,0,1,93,0.523809524,19.78342357,0,0,0,0,0,0,0,0.020528723,-0.176145331
187847,1404,5,0,4,0,3500000,Yassine Benzia,08-09-1994,Midfield,Attacking Midfield,21,0,2015,Ligue 1_2015/2016,25,5,0,37,3.513362264,434,304,22,9,31,93,0.700460829,19.78342357,0,0,0,0,0,0,0,0.053190789,0.193158518
188077,2980,6,14,4,0,7000000,Ryan Christie,22-02-1995,Midfield,Defensive Midfield,25,0,2020,UEFA Euro_2020,1,0,0,0,0,11,9,1,0,3,45,0.818181818,19.78342357,0,0,0,0,0,0,0,-0.05859413,0.123622508
188077,2384,2,3,10,0,12000000,Ryan Christie,22-02-1995,Midfield,Defensive Midfield,29,0,2024,UEFA Euro_2024,3,0,0,0,0,21,17,0,1,2,101,0.80952381,19.78342357,0,0,0,0,0,0,0,0.005797408,-0.096243127
188180,32,1,1,0,0,1000000,Benjamin Verbic,27-11-1993,Attack,Left Winger,31,0,2024,UEFA Euro_2024,3,0,0,2,0.82847154,14,6,3,0,2,123,0.428571429,19.78342357,0,0,0,0,0,0,0,0.046984118,-0.256626002
188651,189,0,0,2,0,1200000,Patrick Twumasi,09-05-1994,Attack,Right Winger,24,0,2018,La Liga_2018/2019,1,0,0,0,0,8,4,2,0,0,93,0.5,19.78342357,0,0,0,0,0,0,0,-0.011758177,-0.271956487
188888,2148,6,4,1,0,10000000,Sheraldo Becker,09-02-1995,Attack,Left Winger,28,3000000,2023,1. Bundesliga_2023/2024,1,0,0,0,0,33,27,0,0,0,63,0.818181818,19.78342357,0,0,0,0,0,0,0,-0.066759442,0.34232109
189070,796,1,2,0,0,2500000,Modou Barrow,13-10-1992,Attack,Left Winger,23,0,2015,Premier League_2015/2016,22,1,3,12,0.6395988,235,172,19,8,30,94,0.731914894,19.78342357,0,0,0,0,0,0,0,-0.106927171,-0.033691126
189073,74,0,0,0,0,150000,Marcel Hartel,19-01-1996,Midfield,Central Midfield,19,0,2015,1. Bundesliga_2015/2016,6,0,0,4,0.222428895,48,34,1,0,3,94,0.708333333,19.78342357,0,0,0,0,0,0,0,0.417678811,0.120520107
189744,180,0,0,0,0,1500000,Paul Nardi,18-05-1994,Goalkeeper,Goalkeeper,21,0,2015,Ligue 1_2015/2016,2,0,0,0,0,44,36,0,0,0,93,0.818181818,19.78342357,0,0,0,0,0,0,0,-0.01454387,0.291725633
189744,1980,0,0,1,0,2000000,Paul Nardi,18-05-1994,Goalkeeper,Goalkeeper,27,0,2021,Ligue 1_2021/2022,1,0,0,0,0,19,8,0,0,0,92,0.421052632,19.78342357,0,0,0,0,0,0,0,0.629015482,0.682687726
189940,510,1,0,1,0,1500000,Florian Raspentino,06-06-1989,Attack,Centre-Forward,26,0,2015,Ligue 1_2015/2016,11,1,0,8,1.157838101,121,77,5,4,2,93,0.636363636,19.78342357,0,0,0,0,0,0,0,0.665742124,-0.227248167
190263,3420,0,0,2,0,9000000,Predrag Rajković,31-10-1995,Goalkeeper,Goalkeeper,26,0,2021,Ligue 1_2021/2022,2,0,0,0,0,45,36,0,0,0,91,0.8,19.78342357,0,0,0,0,0,0,0,0.42803592,0.305667561
190263,3240,0,0,3,0,10000000,Predrag Rajković,31-10-1995,Goalkeeper,Goalkeeper,27,2000000,2022,FIFA World Cup_2022,1,0,0,0,0,0,0,0,0,0,66,0,19.78342357,0,0,0,0,0,0,0,0.460376326,0.042362622
190284,228,0,0,0,0,450000,Maximilian Eggestein,08-12-1996,Midfield,Central Midfield,19,0,2015,1. Bundesliga_2015/2016,7,0,0,2,0.11236098,62,44,4,1,1,94,0.709677419,19.78342357,0,0,0,0,0,0,0,0.650149717,-0.107174202
190284,3961,3,5,6,0,10000000,Maximilian Eggestein,08-12-1996,Midfield,Central Midfield,27,0,2023,1. Bundesliga_2023/2024,1,0,0,0,0,14,10,1,1,0,66,0.714285714,19.78342357,0,0,0,0,0,0,0,0.783744253,0.072458071
190289,584,0,1,2,0,1000000,Gerrit Holtmann,25-03-1995,Attack,Left Winger,28,0,2023,1. Bundesliga_2023/2024,1,0,0,1,0.008671612,27,21,1,0,1,64,0.777777778,19.78342357,0,0,0,0,0,0,0,-0.189456286,0.152869185
190333,195,1,0,1,0,1500000,Farès Bahlouli,08-04-1995,Midfield,Attacking Midfield,20,0,2015,Ligue 1_2015/2016,8,1,0,6,0.227506513,102,74,9,2,4,94,0.725490196,19.78342357,0,0,0,0,0,0,0,-0.028658527,0.174635535
190393,3211,5,7,4,0,7500000,Corentin Tolisso,03-08-1994,Midfield,Central Midfield,21,0,2015,Ligue 1_2015/2016,33,5,5,62,4.683247214,1974,1679,73,34,13,98,0.850557244,19.78342357,0,0,0,0,0,0,0,-0.179149482,0.329073889
190393,81,1,0,0,0,40000000,Corentin Tolisso,03-08-1994,Midfield,Central Midfield,24,0,2018,FIFA World Cup_2018,5,0,1,2,0.21656241,135,110,3,5,1,95,0.814814815,19.78342357,0,0,0,0,0,0,0,0.006395055,-0.135675273
190393,1325,3,0,1,1,20000000,Corentin Tolisso,03-08-1994,Midfield,Central Midfield,26,0,2020,UEFA Euro_2020,3,0,0,1,0.026916401,61,59,1,1,0,96,0.967213115,19.78342357,0,0,0,0,0,0,0,-0.308660306,-0.124635781
190393,2045,1,2,3,0,14000000,Corentin Tolisso,03-08-1994,Midfield,Central Midfield,28,0,2022,Ligue 1_2022/2023,2,0,0,1,0.03444162,65,60,0,1,0,94,0.923076923,19.78342357,0,0,0,0,0,0,0,-0.116890185,0.367833426
190685,1022,2,1,0,0,2000000,Bouna Sarr,31-01-1992,Defender,Right-Back,23,2000000,2015,Ligue 1_2015/2016,25,2,0,16,1.355565105,527,383,22,7,26,95,0.726755218,19.78342357,0,0,0,0,0,0,0,0.095190885,0.230752742
190780,1957,6,3,3,0,2000000,Emiliano Sala,31-10-1990,Attack,Centre-Forward,25,0,2015,Ligue 1_2015/2016,31,6,3,60,5.265853225,606,395,26,10,19,97,0.651815182,19.78342357,0,0,0,0,0,0,0,0.273183203,0.395446579
191056,3330,0,0,3,0,13000000,Brice Samba,25-04-1994,Goalkeeper,Goalkeeper,28,5000000,2022,Ligue 1_2022/2023,1,0,0,0,0,23,19,0,0,0,91,0.826086957,19.78342357,0,0,0,0,0,0,0,0.241371191,0.449683546
191359,428,0,2,2,0,700000,Florian Pick,08-09-1995,Attack,Left Winger,28,0,2023,1. Bundesliga_2023/2024,2,0,0,1,0.025234042,17,12,0,0,1,95,0.705882353,19.78342357,0,0,0,0,0,0,0,-0.087335301,-0.011263773
191407,2677,2,2,7,0,3500000,Oussama Haddadi,28-01-1992,Defender,Centre-Back,26,0,2018,FIFA World Cup_2018,1,0,1,0,0,42,35,1,1,0,91,0.833333333,19.78342357,0,0,0,0,0,0,0,0.355844369,0.223904817
191422,2594,5,9,6,0,12000000,Mahmoud Dahoud,01-01-1996,Midfield,Central Midfield,19,0,2015,1. Bundesliga_2015/2016,32,5,7,40,2.966605462,1279,1071,61,25,28,93,0.837372948,19.78342357,0,0,0,0,0,0,0,0.148433266,-0.073763477
191422,840,1,1,1,1,6000000,Mahmoud Dahoud,01-01-1996,Midfield,Central Midfield,27,0,2023,1. Bundesliga_2023/2024,1,0,0,0,0,10,7,2,0,0,93,0.7,19.78342357,0,0,0,0,0,0,0,0.354650209,0.330648258
191891,3153,20,4,7,0,40000000,Arkadiusz Milik,28-02-1994,Attack,Centre-Forward,24,0,2018,FIFA World Cup_2018,1,0,0,1,0.12166226,23,15,0,1,0,72,0.652173913,19.78342357,0,0,0,0,0,0,0,0.369898888,0.326011431
191891,1769,11,2,2,0,16000000,Arkadiusz Milik,28-02-1994,Attack,Centre-Forward,27,0,2021,Ligue 1_2021/2022,1,0,0,1,0.10328739,15,14,1,0,0,77,0.933333333,19.78342357,0,0,0,0,0,0,0,0.730089971,0.476069524
191891,2255,9,1,5,0,8000000,Arkadiusz Milik,28-02-1994,Attack,Centre-Forward,28,9700000,2022,FIFA World Cup_2022,3,0,0,1,0.13519733,33,24,1,0,1,96,0.727272727,19.78342357,0,0,0,0,0,0,0,-0.061268201,0.668144095
192169,2925,0,0,2,0,2000000,Jonas Föhrenbach,26-01-1996,Defender,Left-Back,27,0,2023,1. Bundesliga_2023/2024,2,0,0,0,0,90,60,2,4,0,95,0.666666667,24.12124374,0,0,0,0,0,0,0,0.290239814,0.126132975
192300,1121,0,1,4,0,2000000,Max Christiansen,25-09-1996,Midfield,Defensive Midfield,19,0,2015,1. Bundesliga_2015/2016,18,0,1,17,0.574575217,457,310,24,8,5,97,0.67833698,23.183391,0,0,0,0,0,0,0,0.279105309,-0.138642552
192565,2925,9,7,5,0,18000000,Leroy Sané,11-01-1996,Attack,Right Winger,19,0,2015,1. Bundesliga_2015/2016,33,8,6,68,6.595400246,616,477,49,16,83,95,0.774350649,23.183391,0,0,0,0,0,0,0,-0.11355796,-0.04433068
192565,2628,10,12,3,0,60000000,Leroy Sané,11-01-1996,Attack,Right Winger,24,49000000,2020,UEFA Euro_2020,4,0,0,1,0.013392137,64,52,2,2,5,95,0.8125,23.183391,0,0,0,0,0,0,0,0.040917766,0.60883911
192565,2768,14,10,5,0,65000000,Leroy Sané,11-01-1996,Attack,Right Winger,26,0,2022,FIFA World Cup_2022,2,0,1,3,0.18344245,56,48,2,1,2,99,0.857142857,23.183391,0,0,0,0,0,0,0,0.566138168,0.340616059
192565,3224,10,13,5,0,70000000,Leroy Sané,11-01-1996,Attack,Right Winger,27,0,2023,1. Bundesliga_2023/2024,2,0,0,3,0.207877836,107,81,3,0,5,97,0.757009346,23.183391,0,0,0,0,0,0,0,-0.00867446,0.620320456
192565,1991,11,5,4,0,38000000,Leroy Sané,11-01-1996,Attack,Right Winger,28,0,2024,UEFA Euro_2024,5,0,0,7,0.282124476,68,58,1,0,6,94,0.852941176,23.183391,0,0,0,0,0,0,0,0.501399892,0.424319661
192635,1644,0,2,2,0,4000000,Nico Elvedi,30-09-1996,Defender,Centre-Back,19,4000000,2015,1. Bundesliga_2015/2016,21,0,2,3,0.210491462,1063,888,39,36,8,93,0.83537159,23.183391,0,0,0,0,0,0,0,0.928976475,-0.015414939
192635,3472,5,2,1,0,28000000,Nico Elvedi,30-09-1996,Defender,Centre-Back,24,0,2020,UEFA Euro_2020,5,0,0,3,0.32387264,243,219,10,15,1,118,0.901234568,23.183391,0,0,0,0,0,0,0,0.829459407,0.048177311
192635,3007,3,0,2,0,18000000,Nico Elvedi,30-09-1996,Defender,Centre-Back,26,0,2022,FIFA World Cup_2022,2,0,0,1,0.19001445,141,132,2,3,0,94,0.936170213,23.183391,0,0,0,0,0,0,0,0.540520688,0.5982861
192635,2754,2,0,6,0,10000000,Nico Elvedi,30-09-1996,Defender,Centre-Back,27,0,2023,1. Bundesliga_2023/2024,1,0,0,0,0,35,29,1,6,0,93,0.828571429,23.183391,0,0,0,0,0,0,0,0.184581074,-0.280773233
192735,3260,0,0,3,0,15000000,Stanislav Lobotka,25-11-1994,Midfield,Defensive Midfield,23,5000000,2017,La Liga_2017/2018,2,0,0,0,0,91,85,5,4,0,93,0.934065934,23.183391,0,0,0,0,0,0,0,0.205286672,0.804066968
192735,2567,0,1,1,0,25000000,Stanislav Lobotka,25-11-1994,Midfield,Defensive Midfield,24,0,2018,La Liga_2018/2019,1,0,0,0,0,45,42,0,1,0,93,0.933333333,23.183391,0,0,0,0,0,0,0,0.079436374,0.162681968
192735,2209,0,0,1,0,16000000,Stanislav Lobotka,25-11-1994,Midfield,Defensive Midfield,25,23000000,2019,La Liga_2019/2020,1,0,0,0,0,42,35,0,2,0,75,0.833333333,23.183391,0,0,0,0,0,0,0,-0.017358043,0.897580971
192735,461,0,0,2,0,9000000,Stanislav Lobotka,25-11-1994,Midfield,Defensive Midfield,26,0,2020,UEFA Euro_2020,1,0,0,0,0,21,20,0,1,1,91,0.952380952,23.183391,0,0,0,0,0,0,0,0.314803473,0.176491203
192735,2468,0,2,3,0,25000000,Stanislav Lobotka,25-11-1994,Midfield,Defensive Midfield,30,0,2024,UEFA Euro_2024,4,0,0,1,0.021908578,243,230,7,3,2,120,0.946502058,23.183391,0,0,0,0,0,0,0,0.305205601,0.143234441
192765,2111,0,4,6,0,8000000,Ben Davies,24-04-1993,Defender,Centre-Back,22,0,2015,Premier League_2015/2016,17,0,2,9,0.560651818,890,670,29,11,6,94,0.752808989,23.183391,42,0,0,1.75,42,0,0.290195686,-0.181261753,-0.024711533
192765,2791,0,4,2,0,16000000,Ben Davies,24-04-1993,Defender,Centre-Back,27,0,2020,UEFA Euro_2020,3,0,0,3,0.113153832,120,86,6,2,0,95,0.716666667,23.183391,103,153,5940,4.904761905,-50,1,0.294029927,-0.409233393,0.041160896
192765,2949,2,2,5,0,15000000,Ben Davies,24-04-1993,Defender,Centre-Back,29,0,2022,FIFA World Cup_2022,3,0,0,3,0.384204745,160,121,4,2,2,99,0.75625,23.183391,0,0,0,0,0,0,0,-0.32774754,0.234745091
192875,3157,1,0,4,0,4000000,William Troost-Ekong,01-09-1993,Defender,Centre-Back,25,3300000,2018,FIFA World Cup_2018,3,0,0,2,0.123917987,119,89,1,5,3,95,0.74789916,21.82827886,0,0,0,0,0,0,0,0.21616746,0.32106809
192875,1414,0,0,2,0,2000000,William Troost-Ekong,01-09-1993,Defender,Centre-Back,30,1000000,2023,African Cup of Nations_2023,6,4,0,6,2.543382617,184,160,4,4,1,125,0.869565217,21.82827886,0,0,0,0,0,0,0,-0.090389204,-0.378022339
193004,584,1,0,2,0,100000,Waldemar Anton,20-07-1996,Defender,Centre-Back,19,0,2015,1. Bundesliga_2015/2016,8,1,0,6,0.433833557,246,187,8,11,2,92,0.760162602,21.82827886,0,0,0,0,0,0,0,0.809363307,0.25881318
193004,3248,1,4,8,0,20000000,Waldemar Anton,20-07-1996,Defender,Centre-Back,27,0,2023,1. Bundesliga_2023/2024,2,0,0,1,0.01512756,146,127,3,5,0,97,0.869863014,21.82827886,0,0,0,0,0,0,0,-0.338531274,0.024817831
193004,1998,1,3,4,0,18000000,Waldemar Anton,20-07-1996,Defender,Centre-Back,28,22500000,2024,UEFA Euro_2024,2,0,0,0,0,22,18,0,0,0,124,0.818181818,21.82827886,0,0,0,0,0,0,0,-0.415935283,-0.054545954
193006,13,0,0,0,0,100000,Mike-Steven Bähre,10-08-1995,Midfield,Central Midfield,20,0,2015,1. Bundesliga_2015/2016,1,0,0,0,0,4,3,0,0,0,92,0.75,21.82827886,0,0,0,0,0,0,0,0.310298982,0.064112779
193033,2984,14,5,6,0,6000000,Tim Kleindienst,31-08-1995,Attack,Centre-Forward,28,0,2023,1. Bundesliga_2023/2024,2,1,0,3,0.545285775,43,27,1,1,0,94,0.627906977,21.82827886,0,0,0,0,0,0,0,0.468451433,0.315796263
