player_name,season,matches_played,goals,assists,shots,xg,passes,pass_completed,tackles,interceptions,dribbles_completed,minutes_played,pass_accuracy
Hakim Ziyech,FIFA World Cup_2018,3,0,0,9,0.48337556000000004,130,93,5,7,5,95,0.7153846153846154
Hakim Ziyech,FIFA World Cup_2022,7,2,1,11,1.095816526,300,210,14,14,12,121,0.7
Haley Jean McCutcheon,NWSL_2018,3,0,0,1,0.08366801,67,39,2,2,1,93,0.582089552238806
Haley Judith Kopmeyer,NWSL_2018,1,0,0,0,0.0,26,12,0,0,0,90,0.46153846153846156
Hali Moriah Candido Long,Women's World Cup_2023,3,0,0,1,0.06724243,78,58,1,4,0,101,0.7435897435897436
Halicharan Narzary,Indian Super league_2021/2022,5,1,0,5,0.8915935545,40,24,0,1,2,128,0.6
Halil Altıntop,1. Bundesliga_2015/2016,19,1,2,14,1.6972806670000002,378,298,16,3,11,93,0.7883597883597884
Halimatu Ibrahim Ayinde,Women's World Cup_2019,4,0,0,3,0.0838389645,73,46,11,6,5,97,0.6301369863013698
Halimatu Ibrahim Ayinde,Women's World Cup_2023,3,0,0,2,0.054255925999999996,93,75,5,2,1,95,0.8064516129032258
Hallbera Guðný Gísladóttir,UEFA Women's Euro_2022,3,0,0,0,0.0,118,70,4,10,0,91,0.5932203389830508
Hamadou Karamoko,Ligue 1_2015/2016,3,0,0,0,0.0,86,72,7,4,0,91,0.8372093023255814
Hamari Traoré,African Cup of Nations_2023,5,1,1,3,0.921415108,347,286,12,8,0,124,0.8242074927953891
Hamari Traoré,Ligue 1_2015/2016,33,2,1,20,0.4942986724,1812,1345,94,85,34,94,0.7422737306843267
Hamari Traoré,Ligue 1_2021/2022,2,0,0,1,0.02407971,82,65,6,5,1,96,0.7926829268292683
Hamari Traoré,Ligue 1_2022/2023,2,1,0,3,0.19355898500000002,33,24,1,1,0,95,0.7272727272727273
Hamdi Fathi,African Cup of Nations_2023,4,0,0,7,0.26149521,170,156,6,6,1,100,0.9176470588235294
Hamdi Nagguez,FIFA World Cup_2018,2,0,1,1,0.08575495,101,78,4,3,3,92,0.7722772277227723
Hamit Altıntop,Champions League_2009/2010,1,0,0,3,0.135906759,31,27,2,1,4,62,0.8709677419354839
Hamza Barry,African Cup of Nations_2023,2,0,0,0,0.0,22,18,0,1,0,97,0.8181818181818182
Hamza Rafia,African Cup of Nations_2023,2,1,0,1,0.35867205,58,41,4,1,2,77,0.7068965517241379
Hamza Sakhi,Ligue 1_2022/2023,1,0,0,1,0.071278654,72,67,3,3,2,83,0.9305555555555556
Han-Noah Massengo,Ligue 1_2022/2023,1,0,0,1,0.019495677,54,51,3,0,1,94,0.9444444444444444
Hana Takahashi,Women's World Cup_2023,3,0,0,0,0.0,164,145,6,2,0,94,0.8841463414634146
Hanane Aït El Haj,Women's World Cup_2023,4,0,1,2,0.014330954699999999,125,72,17,9,3,96,0.576
Hanna Erica Maria Glas,UEFA Women's Euro_2022,4,0,0,0,0.0,215,163,8,11,4,93,0.7581395348837209
Hanna Erica Maria Glas,Women's World Cup_2019,7,0,0,3,0.0361217845,331,263,26,6,9,126,0.7945619335347432
Hanna Lundkvist,UEFA Women's Euro_2025,3,0,0,0,0.0,153,110,9,3,0,92,0.7189542483660131
Hanna Ulrika Bennison,UEFA Women's Euro_2022,5,1,0,1,0.04793221,23,15,0,3,0,95,0.6521739130434783
Hanna Ulrika Bennison,UEFA Women's Euro_2025,3,0,0,0,0.0,60,44,4,1,1,97,0.7333333333333333
Hanna Ulrika Bennison,Women's World Cup_2023,4,1,0,2,0.806114114,62,41,1,0,2,126,0.6612903225806451
Hannah Cain,FA Women's Super League_2018/2019,12,2,0,18,2.541804557,128,72,7,0,4,95,0.5625
Hannah Cain,FA Women's Super League_2019/2020,13,0,1,16,0.9369459270000001,141,85,12,2,5,96,0.6028368794326241
Hannah Cain,UEFA Women's Euro_2025,3,1,0,2,0.60656484,22,9,2,1,2,91,0.4090909090909091
Hannah Eurlings,UEFA Women's Euro_2022,3,0,0,1,0.052304603,35,25,1,0,2,93,0.7142857142857143
Hannah Eurlings,UEFA Women's Euro_2025,2,1,0,2,0.394320347,42,33,0,0,2,74,0.7857142857142857
Hannah Godfrey,FA Women's Super League_2019/2020,14,0,0,6,0.513989985,676,527,21,11,2,99,0.7795857988165681
Hannah Godfrey,FA Women's Super League_2020/2021,5,0,0,0,0.0,282,239,3,3,3,96,0.8475177304964538
Hannah Hampton,FA Women's Super League_2018/2019,12,0,0,0,0.0,530,403,0,0,2,98,0.7603773584905661
Hannah Hampton,FA Women's Super League_2019/2020,13,0,0,0,0.0,608,441,0,0,2,97,0.725328947368421
Hannah Hampton,FA Women's Super League_2020/2021,21,0,0,0,0.0,864,456,0,0,0,100,0.5277777777777778
Hannah Hampton,UEFA Women's Euro_2025,6,0,0,0,0.0,283,203,0,0,0,130,0.7173144876325088
Hannah Jayne Blundell,FA Women's Super League_2018/2019,17,1,4,11,0.9324032299999999,935,757,20,18,19,96,0.8096256684491978
Hannah Jayne Blundell,FA Women's Super League_2019/2020,8,1,0,7,0.5018199590000001,298,249,12,6,4,94,0.8355704697986577
Hannah Jayne Blundell,FA Women's Super League_2020/2021,8,0,0,2,0.08677911399999999,426,371,4,13,3,94,0.8708920187793427
Hannah Short,FA Women's Super League_2018/2019,18,0,1,6,0.5026935484,388,204,49,29,7,98,0.5257731958762887
Hannah Wilkinson,Women's World Cup_2019,2,0,0,0,0.0,9,5,0,0,1,92,0.5555555555555556
Hannah Wilkinson,Women's World Cup_2023,3,1,0,9,1.0185113692999999,52,33,1,0,0,94,0.6346153846153846
Hannes Þór Halldórsson,FIFA World Cup_2018,3,0,0,0,0.0,68,34,0,0,0,96,0.5
Hannibal Mejbri,FIFA World Cup_2022,1,0,0,0,0.0,2,2,0,1,0,89,1.0
Hans Dorfner,UEFA Europa League_1988/1989,1,0,0,1,0.012285785,75,60,1,2,2,90,0.8
Hans Vanaken,UEFA Euro_2020,1,0,0,0,0.0,2,2,0,0,0,93,1.0
Hans-Jörg Butt,Champions League_2009/2010,1,0,0,0,0.0,24,15,0,0,0,90,0.625
Hans-Jürgen Kreische,FIFA World Cup_1974,2,0,1,1,0.6207558,43,30,2,2,1,86,0.6976744186046512
Hans-Peter Briegel,FIFA World Cup_1986,1,0,0,2,0.078175437,29,22,3,0,0,87,0.7586206896551724
Hansi Flick,UEFA Europa League_1988/1989,1,0,0,2,0.093222056,50,46,2,0,1,90,0.92
Hany Mukhtar,Major League Soccer_2023,1,0,0,2,0.11257107899999999,21,16,0,1,3,95,0.7619047619047619
Harald Anton Schumacher,FIFA World Cup_1986,1,0,0,0,0.0,20,15,0,0,0,92,0.75
Harald Irmscher,FIFA World Cup_1974,1,0,0,1,0.0287213,24,18,2,1,0,60,0.75
Haris Belkebla,Ligue 1_2022/2023,2,0,0,0,0.0,82,70,9,7,2,94,0.8536585365853658
Haris Grammos,Champions League_1970/1971,1,0,0,0,0.0,33,20,1,0,4,89,0.6060606060606061
Haris Medunjanin,La Liga_2008/2009,1,0,0,1,0.011234397,22,16,2,0,0,45,0.7272727272727273
Haris Medunjanin,La Liga_2009/2010,1,0,0,0,0.0,6,4,0,0,2,87,0.6666666666666666
Haris Medunjanin,La Liga_2014/2015,2,0,0,4,0.173183745,48,40,1,2,1,95,0.8333333333333334
Haris Seferović,1. Bundesliga_2015/2016,29,3,4,58,6.8247849027,900,576,14,10,15,94,0.64
Haris Seferović,FIFA World Cup_2018,3,0,0,1,0.05994916,20,10,0,1,1,92,0.5
Haris Seferović,FIFA World Cup_2022,3,0,0,1,0.27028984,14,10,0,0,0,95,0.7142857142857143
Haris Seferović,La Liga_2013/2014,1,0,0,2,0.167475016,24,17,1,0,1,89,0.7083333333333334
Haris Seferović,UEFA Euro_2020,5,3,0,13,1.224250275,93,67,0,3,1,96,0.7204301075268817
Harmanjot Singh Khabra,Indian Super league_2021/2022,19,1,1,9,0.5611562117000001,821,547,22,43,7,118,0.6662606577344702
Harold Michael ''Mike' England,North American League_1977,1,0,0,2,0.175649385,30,21,5,1,0,90,0.7
Harold Moukoudi,African Cup of Nations_2023,2,0,0,0,0.0,66,61,1,0,2,97,0.9242424242424242
Harold Moukoudi,Ligue 1_2021/2022,2,0,0,0,0.0,24,22,0,5,0,93,0.9166666666666666
Harold Oshkaly Cummings Segura,FIFA World Cup_2018,1,0,0,0,0.0,16,10,1,1,0,91,0.625
Harriet Scott,FA Women's Super League_2018/2019,13,0,0,11,0.8657491580000001,710,571,41,12,7,96,0.8042253521126761
Harriet Scott,FA Women's Super League_2019/2020,11,0,0,2,0.09088734200000001,394,303,24,8,5,94,0.7690355329949239
Harriet Scott,FA Women's Super League_2020/2021,20,0,0,7,0.449889128,666,438,76,28,16,100,0.6576576576576577
Harrison Reed,Premier League_2015/2016,1,0,0,0,0.0,7,4,1,0,0,92,0.5714285714285714
Harry Arter,Premier League_2015/2016,21,1,0,36,1.0289659573999999,1042,888,58,17,21,94,0.8522072936660269
Harry Kane,1. Bundesliga_2023/2024,2,1,0,3,0.8898746799999999,29,17,0,0,2,92,0.5862068965517241
Harry Kane,Champions League_2018/2019,1,0,0,1,0.05069226,15,9,0,0,0,94,0.6
Harry Kane,FIFA World Cup_2018,6,7,0,15,4.811405531,148,98,1,2,2,123,0.6621621621621622
Harry Kane,FIFA World Cup_2022,5,2,3,12,2.330979943,98,65,2,0,3,93,0.6632653061224489
Harry Kane,Premier League_2015/2016,38,25,1,158,21.635490750800017,1005,720,32,12,56,95,0.7164179104477612
Harry Kane,UEFA Euro_2020,7,5,0,17,4.133427509,164,116,2,3,6,122,0.7073170731707317
Harry Kane,UEFA Euro_2024,7,3,0,18,3.0538480560000005,104,67,2,0,1,109,0.6442307692307693
Harry Kewell,Champions League_2004/2005,1,0,0,0,0.0,9,6,1,1,0,22,0.6666666666666666
Harry Kewell,Champions League_2006/2007,1,0,0,0,0.0,17,8,0,2,1,90,0.47058823529411764
Harry Kewell,Premier League_2003/2004,2,1,0,7,0.39276401699999997,92,58,5,1,9,92,0.6304347826086957
Harry Maguire,FIFA World Cup_2018,7,1,1,11,0.783977742,434,381,5,6,3,123,0.8778801843317973
Harry Maguire,FIFA World Cup_2022,5,0,1,6,0.489955663,409,354,6,5,3,98,0.8655256723716381
Harry Maguire,UEFA Euro_2020,5,2,0,9,1.334490132,367,334,2,10,1,122,0.9100817438692098
Harry Souttar,FIFA World Cup_2022,4,0,0,1,0.06809473,163,135,7,3,0,96,0.8282208588957055
Harry Wilson,FIFA World Cup_2022,3,0,0,2,0.061493684,62,48,3,1,0,93,0.7741935483870968
Harry Wilson,UEFA Euro_2020,3,0,0,1,0.061798666,17,15,3,0,0,94,0.8823529411764706
Harry Winks,Champions League_2018/2019,1,0,0,0,0.0,49,39,0,0,0,65,0.7959183673469388
Hassan Khalid Al Heidos,FIFA World Cup_2022,3,0,0,1,0.015712837,77,63,2,1,2,74,0.8181818181818182
Hassan Mohammed Al-Tambakti,FIFA World Cup_2022,2,0,0,0,0.0,49,37,6,6,0,102,0.7551020408163265
Hassane Kamara,Ligue 1_2015/2016,2,0,0,1,0.0051285247,8,6,1,0,0,93,0.75
Hatem Ben Arfa,Ligue 1_2015/2016,34,17,6,92,9.7872249895,1416,1060,17,7,115,97,0.748587570621469
Hatem Ben Arfa,Ligue 1_2021/2022,1,0,1,1,0.11393846,34,30,1,1,2,69,0.8823529411764706
Hattan Babhir,FIFA World Cup_2018,3,0,0,6,0.22160014849999998,69,56,1,2,2,88,0.8115942028985508
Hattan Babhir,FIFA World Cup_2022,2,0,1,0,0.0,5,3,0,0,0,96,0.6
Havana Solaun,NWSL_2018,6,0,1,5,0.189402354,123,84,4,0,7,93,0.6829268292682927
Havana Solaun,Women's World Cup_2019,3,1,0,3,0.44372656,67,52,4,0,7,93,0.7761194029850746
Havana Solaun,Women's World Cup_2023,1,0,0,0,0.0,4,0,0,0,0,95,0.0
Hawa Cissoko,FA Women's Super League_2020/2021,12,0,0,2,0.27372359,188,125,24,37,4,97,0.6648936170212766
Haxzel Quirós Cruz,Copa America_2024,2,0,0,0,0.0,44,38,4,0,1,91,0.8636363636363636
Hayley Emma Raso,FA Women's Super League_2020/2021,22,5,2,35,5.020336196999999,518,338,38,17,28,96,0.6525096525096525
Hayley Emma Raso,NWSL_2018,5,2,1,15,2.3407350800000004,114,73,11,4,5,94,0.6403508771929824
Hayley Emma Raso,Women's World Cup_2019,4,0,0,4,0.7832959749999999,69,40,6,2,6,95,0.5797101449275363
Hayley Emma Raso,Women's World Cup_2023,7,3,0,10,1.8056153879999999,140,90,12,4,6,103,0.6428571428571429
Hayley Ladd,FA Women's Super League_2018/2019,18,2,1,13,0.771441086,775,641,55,29,27,95,0.8270967741935484
Hayley Ladd,FA Women's Super League_2019/2020,14,0,0,14,0.7974949575999999,490,365,45,11,9,97,0.7448979591836735
Hayley Ladd,FA Women's Super League_2020/2021,18,1,5,9,1.1710925794,504,380,32,17,5,97,0.753968253968254
Hayley Ladd,UEFA Women's Euro_2025,2,0,0,0,0.0,22,11,3,1,0,93,0.5
Hayley Lauder,Women's World Cup_2019,1,0,0,1,0.014523979,63,49,1,1,0,91,0.7777777777777778
Haythem Jouini,African Cup of Nations_2023,2,0,0,3,0.63211353,28,20,1,1,1,96,0.7142857142857143
Heather O''Reilly,NWSL_2018,5,0,0,1,0.06755848,135,96,8,3,1,92,0.7111111111111111
Heather Payne,FA Women's Super League_2018/2019,9,0,0,3,0.258612642,69,44,10,1,6,95,0.6376811594202898
Heather Payne,Women's World Cup_2023,2,0,0,1,0.18582885,84,53,6,1,3,96,0.6309523809523809
Hedwiges Maduro,La Liga_2008/2009,2,1,0,3,0.625151284,51,41,5,1,0,92,0.803921568627451
Hedwiges Maduro,La Liga_2009/2010,2,0,0,0,0.0,24,19,2,1,0,89,0.7916666666666666
Hedwiges Maduro,La Liga_2012/2013,2,0,0,0,0.0,80,67,5,4,3,93,0.8375
Hee-Chan Hwang,FIFA World Cup_2018,3,0,0,2,0.248984348,34,16,7,3,6,94,0.47058823529411764
Hee-Chan Hwang,FIFA World Cup_2022,2,1,0,6,0.5679465854,57,46,2,1,3,96,0.8070175438596491
Heidi Kollanen,UEFA Women's Euro_2022,1,0,0,0,0.0,7,6,1,2,0,64,0.8571428571428571
Heiko Westermann,La Liga_2015/2016,20,1,0,15,1.432165966,647,499,44,39,5,93,0.7712519319938176
Heinz Flohe,FIFA World Cup_1974,1,0,0,3,0.08299706999999999,27,24,2,1,1,85,0.8888888888888888
Heinz Stuy,Champions League_1970/1971,1,0,0,0,0.0,43,27,0,0,0,90,0.627906976744186
Heinz Stuy,Champions League_1971/1972,1,0,0,0,0.0,27,25,0,0,0,89,0.9259259259259259
Heinz Stuy,Champions League_1972/1973,1,0,0,0,0.0,34,22,0,0,0,89,0.6470588235294118
Hellen Mubanga,Women's World Cup_2023,1,0,0,0,0.0,3,2,0,0,1,99,0.6666666666666666
Hellen Nga''ndwe Chanda,Women's World Cup_2023,1,0,0,1,0.054562517,13,5,6,0,0,97,0.38461538461538464
Helmut Haller,Champions League_1972/1973,1,0,0,0,0.0,14,10,1,0,1,90,0.7142857142857143
Hemeya Tanjy,African Cup of Nations_2023,3,0,0,4,0.254331824,40,32,8,2,3,92,0.8
Hendry Antonay,Indian Super league_2021/2022,12,0,0,2,0.023707809,372,244,20,17,6,95,0.6559139784946236
Henning Berg,Champions League_1999/2000,1,0,0,0,0.0,39,32,0,0,0,62,0.8205128205128205
Henoc Inonga Baka,African Cup of Nations_2023,5,1,0,2,0.8323237099999999,199,173,4,7,0,132,0.8693467336683417
Henok Goitom,La Liga_2008/2009,2,0,0,1,0.010814934,48,31,2,1,0,94,0.6458333333333334
Henok Goitom,La Liga_2009/2010,1,0,0,1,0.017191341,9,4,0,0,1,93,0.4444444444444444
Henok Goitom,La Liga_2010/2011,2,0,0,2,0.093580912,26,22,1,0,1,91,0.8461538461538461
Henok Goitom,La Liga_2015/2016,2,0,0,4,0.357834091,33,21,1,1,0,92,0.6363636363636364
Henri Bedimo Nsamè,Ligue 1_2015/2016,18,0,0,6,0.0654899506,872,713,25,11,14,98,0.8176605504587156
Henri Bienvenu Ntsama,Ligue 1_2015/2016,7,0,0,5,0.49638611099999996,38,29,0,0,0,94,0.7631578947368421
Henri Camara,Premier League_2003/2004,1,0,0,1,0.023858244,29,18,4,2,2,85,0.6206896551724138
Henri Saivet,Ligue 1_2015/2016,18,2,0,29,1.1471293,1014,802,61,17,15,96,0.7909270216962525
Henri Saivet,Premier League_2015/2016,4,0,0,0,0.0,78,62,16,8,0,94,0.7948717948717948
Henriette Akaba,Women's World Cup_2019,2,0,0,1,0.14089398,12,6,1,0,1,90,0.5
Henrik Dalsgaard,FIFA World Cup_2018,4,0,0,1,0.0052553928,197,134,11,7,1,120,0.6802030456852792
Henrik Larsson,La Liga_2004/2005,1,0,0,1,0.074461535,31,21,1,0,0,92,0.6774193548387096
Henrik Larsson,La Liga_2005/2006,12,5,1,23,5.987296251,125,81,3,3,8,94,0.648
Henrik Pedersen,Premier League_2003/2004,2,1,0,1,0.06288167,25,15,1,0,1,90,0.6
Henrikh Mkhitaryan,1. Bundesliga_2015/2016,31,11,13,78,10.3414526307,1487,1059,54,25,74,100,0.7121721587088097
Henrique Adriano Buss,La Liga_2009/2010,2,0,0,0,0.0,48,40,3,2,0,91,0.8333333333333334
Henrique Adriano Buss,La Liga_2010/2011,2,0,0,0,0.0,73,65,3,0,0,90,0.8904109589041096
Henrique Sereno Fonseca,La Liga_2009/2010,1,0,0,0,0.0,20,13,3,0,0,89,0.65
Henrique Sereno Fonseca,La Liga_2012/2013,1,0,0,0,0.0,28,22,0,1,0,93,0.7857142857142857
Henry Josué Martín Mex,FIFA World Cup_2022,2,1,0,4,0.6686734000000001,22,15,1,2,0,76,0.6818181818181818
Heorhii Bushchan,UEFA Euro_2020,5,0,0,0,0.0,145,103,0,0,0,123,0.7103448275862069
Heorhii Tsitaishvili,UEFA Euro_2024,4,0,0,3,0.072111208,67,49,5,1,2,90,0.7313432835820896
Hercules Brito Ruas,FIFA World Cup_1970,6,0,0,0,0.0,124,115,13,7,1,91,0.9274193548387096
Hermann Hreidarsson,Premier League_2003/2004,2,0,0,2,0.13166877999999999,91,64,10,1,0,90,0.7032967032967034
Hernesto Ezequiel Caballero Benítez,Copa America_2024,3,0,0,0,0.0,72,56,1,3,1,96,0.7777777777777778
Hernán Arsenio Pérez González,La Liga_2015/2016,32,7,1,47,4.73360931,1019,688,52,37,96,95,0.6751717369970559
Hernán Arsenio Pérez González,La Liga_2016/2017,1,0,0,0,0.0,9,6,1,1,1,90,0.6666666666666666
Hernán Arsenio Pérez González,La Liga_2017/2018,1,0,0,0,0.0,17,11,1,2,3,62,0.6470588235294118
Hernán Arsenio Pérez González,La Liga_2018/2019,1,0,0,3,0.24546161900000002,22,11,1,0,0,58,0.5
Hernán Daniel Santana Trujillo,Indian Super league_2021/2022,17,1,2,35,1.7159788319,771,640,44,54,22,97,0.8300907911802854
Hernán Daniel Santana Trujillo,La Liga_2015/2016,18,1,0,9,0.342487177,562,474,21,25,6,93,0.8434163701067615
Hernán Daniel Santana Trujillo,La Liga_2016/2017,1,0,0,0,0.0,4,4,1,0,0,89,1.0
Hernán Daniel Santana Trujillo,La Liga_2017/2018,1,0,0,0,0.0,51,48,3,0,1,76,0.9411764705882353
Hernán Darío Bernardello,La Liga_2009/2010,2,0,1,1,0.024920195,71,48,7,5,4,93,0.676056338028169
Hernán Darío Bernardello,La Liga_2010/2011,2,0,0,1,0.015877182,64,45,8,1,2,91,0.703125
Hernán Darío Pellerano,La Liga_2008/2009,2,0,0,0,0.0,33,29,4,1,0,88,0.8787878787878788
Hernán Darío Pellerano,La Liga_2009/2010,2,0,0,0,0.0,55,36,4,4,2,92,0.6545454545454545
Hernán Darío Pellerano,La Liga_2013/2014,1,0,0,0,0.0,29,26,3,0,0,90,0.896551724137931
Hernán Darío Toledo,La Liga_2017/2018,1,0,0,0,0.0,4,4,1,0,0,89,1.0
Hernán Edgardo Díaz,Liga Profesional_1997/1998,1,0,0,1,0.010570668,42,34,2,0,0,55,0.8095238095238095
Hernán Ismael Galíndez,FIFA World Cup_2022,3,0,0,0,0.0,77,44,0,0,0,95,0.5714285714285714
Hernán Jorge Crespo,Champions League_2004/2005,1,2,0,3,1.10512795,17,13,0,0,0,84,0.7647058823529411
Hernán Jorge Crespo,Premier League_2003/2004,1,1,0,3,0.093650791,15,8,1,1,2,92,0.5333333333333333
Hernâni Jorge Santos Fortes,La Liga_2019/2020,1,0,0,2,0.142543491,12,8,1,0,0,93,0.6666666666666666
Hervin Scicchitano Ongenda,Ligue 1_2015/2016,5,1,1,5,0.673209749,273,235,2,3,2,92,0.8608058608058609
Hervé Bazile,Ligue 1_2015/2016,25,0,3,33,1.4950359353999996,409,235,28,22,19,93,0.5745721271393643
Heung-Min Son,1. Bundesliga_2015/2016,1,0,0,2,0.41902083,18,14,1,1,1,63,0.7777777777777778
Heung-Min Son,Champions League_2018/2019,1,0,0,3,0.12390858299999999,26,18,1,0,1,93,0.6923076923076923
Heung-Min Son,FIFA World Cup_2018,3,2,0,14,1.566219582,79,64,1,1,12,95,0.810126582278481
Heung-Min Son,FIFA World Cup_2022,4,0,1,9,0.453828075,122,84,5,1,4,99,0.6885245901639344
Heung-Min Son,Premier League_2015/2016,28,4,1,38,3.8519279030000004,455,359,30,8,24,94,0.789010989010989
Heurelho da Silva Gomes,Premier League_2015/2016,38,0,0,0,0.0,1132,593,0,0,0,97,0.523851590106007
Hicham M''Laab,Ligue 1_2015/2016,2,0,0,0,0.0,13,10,1,0,0,90,0.7692307692307693
Hichem Boudaoui,African Cup of Nations_2023,1,0,0,3,0.129651966,28,27,0,1,0,61,0.9642857142857143
Hichem Boudaoui,Ligue 1_2021/2022,2,0,0,0,0.0,31,19,2,0,0,93,0.6129032258064516
Hichem Boudaoui,Ligue 1_2022/2023,1,0,0,1,0.019500572,50,45,3,1,0,74,0.9
Hidemasa Morita,FIFA World Cup_2022,3,0,0,3,0.190594476,161,128,0,3,0,105,0.7950310559006211
Hideraldo Luis Bellini,FIFA World Cup_1958,2,0,0,0,0.0,45,28,7,3,1,88,0.6222222222222222
Hikaru Naomoto,Women's World Cup_2023,3,1,0,7,0.684134499,64,42,5,1,2,96,0.65625
Hilary Stacy Jaén Rodríguez,Women's World Cup_2023,3,0,0,0,0.0,53,28,2,2,0,101,0.5283018867924528
Hildah Tholakele Magaia,Women's World Cup_2023,4,2,1,6,0.8981167755,91,56,3,5,6,94,0.6153846153846154
Hildur Antonsdóttir,UEFA Women's Euro_2025,2,0,0,0,0.0,31,23,3,2,0,56,0.7419354838709677
Himad Abdelli,Ligue 1_2022/2023,2,0,0,4,0.150955014,134,123,7,8,3,91,0.917910447761194
Himid Mao Mkami,African Cup of Nations_2023,3,0,0,0,0.0,140,126,3,1,0,92,0.9
Hina Sugita,Women's World Cup_2019,4,0,0,7,0.669601879,264,216,15,2,11,93,0.8181818181818182
Hina Sugita,Women's World Cup_2023,3,0,0,0,0.0,95,74,3,5,6,95,0.7789473684210526
Hinata Miyazawa,Women's World Cup_2023,5,5,1,13,1.866793006,164,137,8,7,1,95,0.8353658536585366
Hipólito Fernández Serrano,La Liga_2007/2008,2,0,0,0,0.0,75,55,4,5,0,91,0.7333333333333333
Hipólito Fernández Serrano,La Liga_2008/2009,1,0,0,0,0.0,29,22,1,2,0,91,0.7586206896551724
Hira Mondal,Indian Super league_2021/2022,16,0,0,8,0.17980214800000002,579,343,40,41,5,96,0.5924006908462867
Hiram Boateng,Premier League_2015/2016,1,0,0,1,0.03874645,5,3,1,0,0,90,0.6
Hiroki Ito,1. Bundesliga_2023/2024,1,0,0,0,0.0,73,61,0,1,0,97,0.8356164383561644
Hiroki Ito,FIFA World Cup_2022,1,0,0,0,0.0,63,58,0,0,0,94,0.9206349206349206
Hiroki Sakai,1. Bundesliga_2015/2016,26,1,0,11,0.690687768,1300,935,73,44,11,93,0.7192307692307692
Hiroki Sakai,FIFA World Cup_2018,4,0,0,2,0.109086256,193,142,7,4,2,93,0.7357512953367875
Hiroki Sakai,FIFA World Cup_2022,2,0,0,1,0.28772855,46,31,6,1,1,120,0.6739130434782609
Hiroshi Kiyotake,1. Bundesliga_2015/2016,21,5,6,28,3.0439759540000004,996,719,14,7,43,93,0.7218875502008032
Hirving Rodrigo Lozano Bahena,FIFA World Cup_2018,4,1,1,12,0.815837608,90,71,5,8,14,94,0.7888888888888889
Hirving Rodrigo Lozano Bahena,FIFA World Cup_2022,3,0,0,6,0.2404056804,74,41,7,1,5,96,0.5540540540540541
Hitesh Sharma,Indian Super league_2021/2022,10,0,2,6,0.363494589,325,265,20,16,2,80,0.8153846153846154
Hlín Eiríksdóttir,UEFA Women's Euro_2025,2,1,0,1,0.4171032,20,11,1,0,1,91,0.55
Hmingthanmawia Ralte,Indian Super league_2021/2022,1,0,0,0,0.0,24,19,2,2,0,92,0.7916666666666666
Hoalid Regragui,La Liga_2005/2006,1,0,0,0,0.0,13,9,3,0,0,89,0.6923076923076923
Holger Badstuber,1. Bundesliga_2015/2016,7,0,0,2,0.179021491,395,357,7,2,0,92,0.9037974683544304
Holger Badstuber,Champions League_2009/2010,1,0,0,0,0.0,73,60,3,1,0,92,0.821917808219178
Homam Alamin Ahmed,FIFA World Cup_2022,3,0,0,0,0.0,103,77,3,2,3,95,0.7475728155339806
Honoka Hayashi,Women's World Cup_2023,3,1,0,3,0.502081258,89,70,7,3,0,100,0.7865168539325843
Hormipam Ruivah,Indian Super league_2021/2022,14,0,0,1,0.005291667,477,323,25,41,4,119,0.6771488469601677
Horst Blankenburg,Champions League_1970/1971,1,0,0,0,0.0,20,17,1,2,1,87,0.85
Horst Blankenburg,Champions League_1971/1972,1,0,0,0,0.0,46,39,0,1,0,89,0.8478260869565217
Horst Blankenburg,Champions League_1972/1973,1,0,1,0,0.0,51,41,1,0,1,90,0.803921568627451
Horst-Dieter Höttges,FIFA World Cup_1974,1,0,0,0,0.0,16,15,2,0,0,85,0.9375
Hotaru Yamaguchi,1. Bundesliga_2015/2016,6,0,0,3,0.0895231236,167,139,16,8,0,92,0.8323353293413174
Hotaru Yamaguchi,FIFA World Cup_2018,3,0,0,0,0.0,99,91,2,0,0,94,0.9191919191919192
Houboulang Mendes,African Cup of Nations_2023,1,0,0,0,0.0,45,38,2,4,0,94,0.8444444444444444
Houboulang Mendes,Ligue 1_2021/2022,2,0,0,1,0.019461438,63,50,7,3,0,92,0.7936507936507936
Houssem Aouar,African Cup of Nations_2023,2,0,0,1,0.08216369,28,23,4,0,1,94,0.8214285714285714
Houssem Aouar,Ligue 1_2021/2022,1,0,0,1,0.044531673,12,11,0,0,1,91,0.9166666666666666
Houssem Aouar,Ligue 1_2022/2023,1,0,0,0,0.0,15,14,2,1,1,94,0.9333333333333333
Hrithik Tiwari,Indian Super league_2021/2022,1,0,0,0,0.0,24,15,0,0,0,93,0.625
Hrvoje Smolčić,1. Bundesliga_2023/2024,1,0,0,0,0.0,20,19,1,1,1,95,0.95
Huan Xu,Women's World Cup_2023,1,0,0,0,0.0,18,6,0,0,0,96,0.3333333333333333
Hugo Adnan Boumous,Indian Super league_2021/2022,17,5,4,22,2.7719187865,723,518,20,14,35,98,0.7164591977869986
Hugo Alejandro Sotil Yerén,FIFA World Cup_1970,1,0,0,0,0.0,22,20,0,2,2,89,0.9090909090909091
Hugo Alejandro Sotil Yerén,La Liga_1973/1974,1,1,1,2,0.5236640100000001,29,21,5,1,1,88,0.7241379310344828
Hugo Alvez,FIFA U20 World Cup_1979,1,1,0,3,0.7981733145,61,49,3,3,4,84,0.8032786885245902
