p_id2,start_year,age,bmi,season_days_injured,season_days_injured_prev_season,cumulative_days_injured,injury_days_per_game,injury_trend,severe_season_injury,injury_risk_score
jackbutland,2017,24,24.7292794668888,10,0.0,0.0,0.2777777777777778,10.0,0,0.25578093159791765
jackbutland,2020,27,24.7292794668888,14,10.0,24.0,7.0,4.0,0,0.25594583563041523
jackcork,2016,27,21.189696836914557,21,0.0,0.0,0.6774193548387096,21.0,0,0.2676110034944825
jackcork,2018,29,21.189696836914557,10,21.0,229.0,0.2631578947368421,-11.0,0,0.2467275755226611
jackcork,2019,30,21.189696836914557,198,10.0,458.0,6.387096774193548,188.0,1,0.45420038385725897
jackgrealish,2019,24,21.994115136677067,28,0.0,0.0,0.7567567567567568,28.0,0,0.2751392310650238
jackgrealish,2020,25,21.994115136677067,80,28.0,270.0,2.962962962962963,52.0,1,0.31887332554923853
jackrobinson,2020,27,20.679012345679013,246,0.0,0.0,20.5,246.0,1,0.5095897468333099
jackrodwell,2016,25,20.583408782254416,65,0.0,0.0,3.0952380952380953,65.0,1,0.31493129108074214
jackstacey,2019,23,19.56823633379624,45,0.0,0.0,2.25,45.0,0,0.29342206945062416
jackstephens,2018,24,22.79035792549306,12,0.0,0.0,0.5,12.0,0,0.2579318537609294
jackwilshere,2016,24,22.985397512168745,123,0.0,0.0,4.1,123.0,1,0.37730803380808425
jackwilshere,2018,26,22.985397512168745,220,123.0,580.0,24.444444444444443,97.0,1,0.42722673532405797
jackwilshere,2019,27,22.985397512168745,226,220.0,1160.0,25.11111111111111,6.0,1,0.39057081977880675
jairoriedewald,2018,22,23.54006788298645,24,0.0,0.0,24.0,24.0,0,0.27083738673900026
jairoriedewald,2019,23,23.54006788298645,6,24.0,60.0,0.3333333333333333,-18.0,0,0.24107708664749275
jairoriedewald,2020,24,23.54006788298645,16,6.0,120.0,0.48484848484848486,10.0,0,0.26025026576450366
jakehesketh,2016,20,22.920201253399775,128,0.0,0.0,128.0,128.0,1,0.38268533921561376
jakelivermore,2020,31,23.148148148148145,20,0.0,0.0,1.0526315789473684,20.0,0,0.26653554241297667
jamaallascelles,2017,24,24.2033645491068,28,0.0,0.0,0.8235294117647058,28.0,0,0.2751392310650238
jamaallascelles,2018,25,24.2033645491068,64,28.0,354.0,1.9393939393939394,36.0,1,0.301666261252891
jamaallascelles,2019,26,24.2033645491068,65,64.0,708.0,2.6,1.0,1,0.2869672833163653
jamaallascelles,2020,27,24.2033645491068,197,65.0,1062.0,9.85,132.0,1,0.42883751449574004
jamallewis,2019,21,22.21781392580837,22,0.0,0.0,0.7586206896551724,22.0,0,0.26868646457598844
jamallewis,2020,22,22.21781392580837,21,22.0,197.0,0.84,-1.0,0,0.25810928673397254
jameschester,2019,30,24.20310180961589,93,0.0,0.0,93.0,93.0,1,0.3450442013629073
jamescollins,2016,33,23.947116026660524,39,0.0,0.0,1.6956521739130435,39.0,0,0.28696930296158873
jamescollins,2016,33,23.947116026660524,39,39.0,165.0,1.6956521739130435,0.0,0,0.2698493878538819
jamescollins,2016,26,24.332277048438208,39,39.0,330.0,1.6956521739130435,0.0,0,0.27020571532064586
jamescollins,2016,26,24.332277048438208,39,39.0,495.0,1.6956521739130435,0.0,0,0.27056204278740986
jamescollins,2017,34,23.947116026660524,126,39.0,660.0,9.0,87.0,1,0.3644834843451872
jamescollins,2017,34,23.947116026660524,126,126.0,825.0,9.0,0.0,1,0.3262128346345309
jamescollins,2017,27,24.332277048438208,126,126.0,990.0,9.0,0.0,1,0.32656916210129494
jamescollins,2017,27,24.332277048438208,126,126.0,1155.0,9.0,0.0,1,0.3269254895680589
jamesgarner,2019,18,22.39541341933172,11,0.0,0.0,5.5,11.0,0,0.25685639267942356
jameshusband,2016,22,20.21116347203604,269,0.0,0.0,134.5,269.0,1,0.5343253517079456
jamesjustin,2020,22,21.738481292364654,331,0.0,0.0,13.791666666666666,331.0,1,0.6010039387613114
jamesmaddison,2018,22,23.301094832264035,30,0.0,0.0,0.8108108108108109,30.0,0,0.27729015322803563
jamesmaddison,2019,23,23.301094832264035,26,30.0,201.0,0.8125,-4.0,0,0.2599017577221036
jamesmaddison,2020,24,23.301094832264035,145,26.0,402.0,4.53125,119.0,1,0.39003077389606416
jamesmcarthur,2016,29,20.620292050667,10,0.0,0.0,0.3333333333333333,10.0,0,0.25578093159791765
jamesmcarthur,2018,31,20.620292050667,5,10.0,163.0,0.1282051282051282,-5.0,0,0.24627883948144175
jamesmcarthur,2019,32,20.620292050667,24,5.0,326.0,0.631578947368421,19.0,0,0.2693094450805193
jamesmcarthur,2020,33,20.620292050667,124,24.0,489.0,6.526315789473684,100.0,1,0.3686977874665157
jamesmccarthy,2016,26,22.22222222222222,160,0.0,0.0,12.307692307692308,160.0,1,0.4171000938238026
jamesmccarthy,2017,27,22.22222222222222,502,160.0,689.0,100.4,342.0,1,0.7139268327730146
jamesmccarthy,2020,30,22.22222222222222,27,502.0,1378.0,1.588235294117647,-475.0,0,0.05018758242387419
jamesmilner,2016,30,22.7703161821047,12,0.0,0.0,0.32432432432432434,12.0,0,0.2579318537609294
jamesmilner,2018,32,22.7703161821047,48,12.0,165.0,1.5,36.0,0,0.29162747475437634
jamesmilner,2019,33,22.7703161821047,59,48.0,330.0,2.5652173913043477,11.0,0,0.28768195789511675
jamesmilner,2020,34,22.7703161821047,46,59.0,495.0,1.7037037037037037,-13.0,0,0.2691280946787354
jamesmorrison,2017,31,20.199469763918696,238,0.0,0.0,47.6,238.0,1,0.5009860581812627
jamestarkowski,2017,25,22.595963102559026,96,0.0,0.0,3.0,96.0,1,0.348270584607425
jamestarkowski,2018,26,22.595963102559026,42,96.0,151.0,1.1666666666666667,-54.0,0,0.24753337150575508
jamestarkowski,2020,28,22.595963102559026,13,42.0,302.0,0.35135135135135137,-29.0,0,0.24089900303585138
jamestomkins,2016,27,20.1436672967864,22,0.0,0.0,0.88,22.0,0,0.26868646457598844
jamestomkins,2018,29,20.1436672967864,214,22.0,515.0,7.133333333333334,192.0,1,0.4656743912628517
jamestomkins,2019,30,20.1436672967864,259,214.0,1030.0,13.631578947368421,45.0,1,0.4287495327221817
jamestomkins,2020,31,20.1436672967864,20,259.0,1545.0,2.2222222222222223,-239.0,0,0.15190723124890404
jamieshackleton,2020,21,23.030045351473927,37,0.0,0.0,2.8461538461538463,37.0,0,0.2848183807985769
jamiesterry,2018,23,22.530864197530864,84,0.0,0.0,84.0,84.0,1,0.3353650516293542
jamievardy,2018,31,23.390510135887727,26,0.0,0.0,0.7428571428571429,26.0,0,0.27298830890201203
jamievardy,2019,32,23.390510135887727,14,26.0,67.0,0.3888888888888889,-12.0,0,0.24878516270008272
jamievardy,2020,33,23.390510135887727,27,14.0,134.0,0.7714285714285715,13.0,0,0.26849667732631094
jankirchhoff,2016,26,23.011176857330703,248,0.0,0.0,31.0,248.0,1,0.5117406689963216
jannikvestergaard,2018,26,24.66267686842925,53,0.0,0.0,2.2083333333333335,53.0,0,0.3020257581026713
jannikvestergaard,2019,27,24.66267686842925,20,53.0,145.0,1.0,-33.0,0,0.2431418084996263
jannikvestergaard,2020,28,24.66267686842925,47,20.0,290.0,1.5161290322580645,27.0,0,0.2873228792075633
janvertonghen,2016,29,24.168789600888367,35,0.0,0.0,1.0294117647058822,35.0,0,0.28266745863556514
janvertonghen,2018,31,24.168789600888367,120,35.0,205.0,5.217391304347826,85.0,1,0.3587545899238203
janvertonghen,2019,32,24.168789600888367,24,120.0,410.0,1.0434782608695652,-96.0,0,0.21813631328863672
japhettanganga,2019,20,21.56190926275992,25,0.0,0.0,3.5714285714285716,25.0,0,0.2719128478205062
japhettanganga,2020,21,21.56190926275992,104,25.0,129.0,14.857142857142858,79.0,1,0.34602728309510433
jaroslawjach,2017,23,22.00596606191013,12,0.0,0.0,12.0,12.0,0,0.2579318537609294
jarradbranthwaite,2020,18,18.792450804048432,46,0.0,0.0,46.0,46.0,0,0.29449753053213
jasondenayer,2016,21,21.660365469439192,38,0.0,0.0,1.52,38.0,0,0.2858938418800828
jasonsteele,2018,28,22.240882018754142,110,0.0,0.0,110.0,110.0,1,0.3633270397485076
jasonsteele,2020,30,22.240882018754142,28,110.0,138.0,28.0,-82.0,0,0.22620317281314448
jedsteer,2019,27,23.62948960302457,217,0.0,0.0,108.5,217.0,1,0.4784013754696388
jeffersonlerma,2018,24,21.84700852033332,44,0.0,0.0,1.4193548387096775,44.0,0,0.29234660836911824
jeffersonlerma,2019,25,21.84700852033332,47,44.0,220.0,1.3823529411764706,3.0,0,0.27621307003328466
jeffersonmontero,2016,27,23.337191021049875,258,0.0,0.0,18.428571428571427,258.0,1,0.5224952798113807
jeffhendrick,2017,25,24.072542533081283,29,0.0,0.0,0.8285714285714286,29.0,0,0.27621469214652977
jeffreyschlupp,2016,24,22.724403484408533,37,0.0,0.0,1.85,37.0,0,0.2848183807985769
jeffreyschlupp,2017,25,22.724403484408533,56,37.0,390.0,2.24,19.0,0,0.2890296865211916
jeffreyschlupp,2018,26,22.724403484408533,124,56.0,780.0,4.0,68.0,1,0.35400454334888953
jeffreyschlupp,2019,27,22.724403484408533,89,124.0,1170.0,4.944444444444445,-35.0,1,0.2866080653945697
jeffreyschlupp,2020,28,22.724403484408533,84,89.0,1560.0,3.0,-5.0,1,0.2969136505790511
jeremainlens,2016,29,23.355636914530997,44,0.0,0.0,14.666666666666666,44.0,0,0.29234660836911824
jermaindefoe,2017,35,22.888183593750004,66,0.0,0.0,2.64,66.0,1,0.316006752162248
jesselingard,2016,24,20.30634669118753,33,0.0,0.0,1.2692307692307692,33.0,0,0.2805165364725533
jesselingard,2018,26,20.30634669118753,95,33.0,192.0,3.5185185185185186,62.0,1,0.332764163236645
jesselingard,2019,27,20.30634669118753,19,95.0,384.0,0.8260869565217391,-76.0,0,0.22360300601805957
jesselingard,2020,28,20.30634669118753,45,19.0,576.0,2.6470588235294117,26.0,0,0.2859778912996651
jetrowillems,2019,25,26.01701183431953,278,0.0,0.0,13.9,278.0,1,0.5440045014414987
jimmydunne,2020,23,22.51829611559392,24,0.0,0.0,6.0,24.0,0,0.27083738673900026
joachimandersen,2020,24,24.16071690547216,17,0.0,0.0,0.53125,17.0,0,0.26330915916845893
joeallen,2017,27,21.9671201814059,10,0.0,0.0,0.2702702702702703,10.0,0,0.25578093159791765
joebennett,2018,28,23.408239700374533,29,0.0,0.0,0.9354838709677419,29.0,0,0.27621469214652977
joebryan,2018,25,24.98145316356038,47,0.0,0.0,1.6206896551724137,47.0,0,0.2955729916136359
joebryan,2020,27,24.98145316356038,6,47.0,164.0,0.35294117647058826,-41.0,0,0.23077428880425602
joelmatip,2016,25,23.749765434415472,35,0.0,0.0,1.1666666666666667,35.0,0,0.28266745863556514
joelmatip,2017,26,23.749765434415472,116,35.0,523.0,4.64,81.0,1,0.35445380169053586
joelmatip,2018,27,23.749765434415472,28,116.0,1046.0,1.2173913043478262,-88.0,0,0.22387421790881326
joelmatip,2019,28,23.749765434415472,80,28.0,1569.0,8.0,52.0,1,0.31958957002729027
joelmatip,2020,29,23.749765434415472,264,80.0,2092.0,24.0,184.0,1,0.4945305551500352
joelward,2018,29,23.52516949065804,23,0.0,0.0,2.875,23.0,0,0.26976192565749435
joelward,2019,30,23.52516949065804,54,23.0,123.0,1.8,31.0,0,0.293150313155835
joelward,2020,31,23.52516949065804,46,54.0,246.0,1.7037037037037037,-8.0,0,0.27101084820375926
joeralls,2018,25,22.093170054286077,76,0.0,0.0,2.6206896551724137,76.0,1,0.326761362977307
johnegan,2019,27,20.79560887279312,15,0.0,0.0,0.40540540540540543,15.0,0,0.26115823700544716
johnegan,2020,28,20.79560887279312,7,15.0,22.0,0.21875,-8.0,0,0.24617581722867113
johnfleck,2019,28,25.209201358495854,49,0.0,0.0,1.5806451612903225,49.0,0,0.29772391377664775
johnfleck,2020,29,25.209201358495854,55,49.0,104.0,1.71875,6.0,0,0.2825744227166095
johnlundstram,2019,25,22.587833094227893,11,0.0,0.0,0.3142857142857143,11.0,0,0.25685639267942356
johnmcginn,2019,25,21.82827885626239,167,0.0,0.0,5.758620689655173,167.0,1,0.42462832139434387
johnstones,2017,23,20.512675418741512,74,0.0,0.0,4.111111111111111,74.0,1,0.32461044081429524
johnstones,2018,24,20.512675418741512,64,74.0,225.0,2.56,-10.0,1,0.2810526807875224
johnstones,2019,25,20.512675418741512,67,64.0,450.0,3.9411764705882355,3.0,1,0.28911705267303267
johnstones,2020,26,20.512675418741512,20,67.0,675.0,0.8695652173913043,-47.0,0,0.2375829562917577
johnterry,2016,36,25.737081414967538,45,0.0,0.0,4.5,45.0,0,0.29342206945062416
jonasolsson,2016,33,22.55094096485812,12,0.0,0.0,1.5,12.0,0,0.2579318537609294
jonasolsson,2016,26,22.4981738495252,12,12.0,12.0,1.5,0.0,0,0.2528854594554018
jonathanbenteke,2016,21,21.7335354170837,122,0.0,0.0,61.0,122.0,1,0.3762325727265784
jonathanhogg,2017,29,23.53121951393827,46,0.0,0.0,1.4838709677419355,46.0,0,0.29449753053213
jonathanhogg,2018,30,23.53121951393827,57,46.0,121.0,1.9,11.0,0,0.2860701469754117
jonathanwalters,2016,33,23.589835468362743,59,0.0,0.0,2.4583333333333335,59.0,0,0.3084785245917067
jonathanwalters,2017,34,23.589835468362743,190,59.0,430.0,47.5,131.0,1,0.42328316328601795
jonathanwalters,2018,35,23.589835468362743,181,190.0,860.0,181.0,-9.0,1,0.3556179051514949
jongorencstankovic,2018,22,21.606648199445985,5,0.0,0.0,0.4166666666666667,5.0,0,0.25040362619038814
jonjoekenny,2018,21,22.38292011019284,42,0.0,0.0,3.8181818181818183,42.0,0,0.2901956862061064
jonjoekenny,2020,23,22.38292011019284,63,42.0,119.0,12.6,21.0,1,0.29431529962665265
jonjoshelvey,2018,26,23.88157490632871,129,0.0,0.0,7.588235294117647,129.0,1,0.38376080029711973
jonjoshelvey,2019,27,23.88157490632871,69,129.0,249.0,2.5555555555555554,-60.0,1,0.2621426423820522
jonjoshelvey,2020,28,23.88157490632871,51,69.0,498.0,1.6451612903225807,-18.0,0,0.26966943600448484
jonnyevans,2016,28,21.70882606312163,54,0.0,0.0,1.6875,54.0,0,0.30310121918417726
jonnyevans,2017,29,21.70882606312163,31,54.0,166.0,1.0689655172413792,-23.0,0,0.2545240803739222
jonnyevans,2018,30,21.70882606312163,27,31.0,332.0,1.08,-4.0,0,0.2608850784772603
jonnyevans,2019,31,21.70882606312163,17,27.0,498.0,0.4358974358974359,-10.0,0,0.2522792431963079
jonnyevans,2020,32,21.70882606312163,37,17.0,664.0,1.2758620689655173,20.0,0,0.2786258930642972
jordanayew,2018,27,24.45356840961236,10,0.0,0.0,0.47619047619047616,10.0,0,0.25578093159791765
jordanayew,2020,29,24.45356840961236,10,10.0,20.0,0.29411764705882354,0.0,0,0.25164125997466086
jordanhenderson,2016,26,22.189349112426036,129,0.0,0.0,5.16,129.0,1,0.38376080029711973
jordanhenderson,2017,27,22.189349112426036,45,129.0,380.0,1.6071428571428572,-84.0,0,0.23633206946318686
jordanhenderson,2018,28,22.189349112426036,40,45.0,760.0,1.2121212121212122,-5.0,0,0.2685949609975314
jordanhenderson,2019,29,22.189349112426036,72,40.0,1140.0,2.3225806451612905,32.0,1,0.30560780564186024
jordanhenderson,2020,30,22.189349112426036,94,72.0,1520.0,4.2727272727272725,22.0,1,0.3152860144645809
jordanpickford,2016,22,22.4981738495252,63,0.0,0.0,2.1,63.0,1,0.3127803689177303
jordanpickford,2020,26,22.4981738495252,21,63.0,84.0,0.65625,-42.0,0,0.23973441963768408
jordonmutch,2017,26,23.41311134235172,64,0.0,0.0,64.0,64.0,1,0.3138558299992362
jordyclasie,2016,25,23.69198090636416,12,0.0,0.0,0.7058823529411765,12.0,0,0.2579318537609294
joshbrownhill,2020,25,21.696218010306577,27,0.0,0.0,0.7941176470588235,27.0,0,0.27406376998351795
joshmurphy,2018,23,22.386314277122523,43,0.0,0.0,1.4333333333333333,43.0,0,0.29127114728761233
joshonomah,2020,23,22.161708400728905,90,0.0,0.0,7.5,90.0,1,0.3418178181183896
joshuaking,2016,24,23.14535281568249,9,0.0,0.0,0.24324324324324326,9.0,0,0.2547054705164118
joshuaking,2017,25,23.14535281568249,7,9.0,153.0,0.20588235294117646,-2.0,0,0.2488777284870827
joshuaking,2018,26,23.14535281568249,35,7.0,306.0,0.9722222222222222,28.0,0,0.28024301552649933
joshuaking,2019,27,23.14535281568249,102,35.0,459.0,3.7777777777777777,67.0,1,0.34010802122582234
josipdrmic,2019,27,23.81278638008884,152,0.0,0.0,6.909090909090909,152.0,1,0.40849640517175534
juanfoyth,2018,20,19.73176241814178,79,0.0,0.0,6.076923076923077,79.0,1,0.32998774622182475
juanfoyth,2019,21,19.73176241814178,227,79.0,360.0,45.4,148.0,1,0.4541128863401075
julienngoy,2017,20,21.0372534696859,46,0.0,0.0,23.0,46.0,0,0.29449753053213
juninhobacuna,2018,21,23.011401491726488,48,0.0,0.0,2.1818181818181817,48.0,0,0.2966484526951418
juniorstanislas,2016,27,22.69401893158948,118,0.0,0.0,5.363636363636363,118.0,1,0.37193072840055474
juniorstanislas,2017,28,22.69401893158948,180,118.0,660.0,9.0,62.0,1,0.3860904236332814
juniorstanislas,2018,29,22.69401893158948,306,180.0,1320.0,12.75,126.0,1,0.4945322070113584
juniorstanislas,2019,30,22.69401893158948,26,306.0,1980.0,1.625,-280.0,0,0.13729934209738107
kadeemharris,2018,25,22.20408163265306,12,0.0,0.0,0.8571428571428571,12.0,0,0.2579318537609294
kaihavertz,2020,21,22.77984758003984,19,0.0,0.0,0.6785714285714286,19.0,0,0.26546008133147075
kalvinphillips,2020,25,22.80975328154205,60,0.0,0.0,2.0,60.0,0,0.30955398567321263
kamilgrosicki,2016,28,24.074074074074076,32,0.0,0.0,2.4615384615384617,32.0,0,0.2794410753910474
kamilgrosicki,2020,32,24.074074074074076,74,32.0,155.0,18.5,42.0,1,0.31062714876095465
karldarlow,2017,27,22.802962962962965,21,0.0,0.0,1.9090909090909092,21.0,0,0.2676110034944825
karldarlow,2018,28,22.802962962962965,109,21.0,204.0,109.0,88.0,1,0.353198032513788
karldarlow,2019,29,22.802962962962965,14,109.0,408.0,14.0,-95.0,0,0.21195239509214087
karldarlow,2020,30,22.802962962962965,60,14.0,612.0,2.3076923076923075,46.0,0,0.30435067762765033
kaseypalmer,2017,21,21.7871128515486,82,0.0,0.0,16.4,82.0,1,0.33321412946634243
kasperschmeichel,2016,30,24.04020582454437,44,0.0,0.0,1.4193548387096775,44.0,0,0.29234660836911824
kasperschmeichel,2017,31,24.04020582454437,29,44.0,73.0,0.8529411764705882,-15.0,0,0.2568515482601375
keanbryan,2020,24,21.17437806146216,21,0.0,0.0,1.5,21.0,0,0.2676110034944825
keinandavis,2019,21,20.55646198851425,115,0.0,0.0,6.052631578947368,115.0,1,0.3687043451560371
keinandavis,2020,22,20.55646198851425,37,115.0,152.0,2.3125,-78.0,0,0.23364201461778938
kelechiiheanacho,2017,21,23.702479338842984,4,0.0,0.0,0.18181818181818182,4.0,0,0.24932816510888228
kelechiiheanacho,2019,23,23.702479338842984,4,4.0,8.0,0.19047619047619047,0.0,0,0.2478543851083001
kennethzohore,2018,24,26.041666666666668,90,0.0,0.0,4.5,90.0,1,0.3418178181183896
kennymclean,2019,27,21.05551637818381,6,0.0,0.0,0.15789473684210525,6.0,0,0.25147908727189405
kennytete,2020,25,22.63374485596708,98,0.0,0.0,4.260869565217392,98.0,1,0.35042150677043676
kensema,2019,26,21.5831118718376,27,0.0,0.0,27.0,27.0,0,0.27406376998351795
kepaarrizabalaga,2018,24,24.12124374270991,3,0.0,0.0,0.08108108108108109,3.0,0,0.2482527040273764
kepaarrizabalaga,2020,26,24.12124374270991,57,3.0,200.0,7.125,54.0,0,0.30533997958643305
kevindebruyne,2016,25,21.875604122788275,31,0.0,0.0,0.8378378378378378,31.0,0,0.27836561430954154
kevindebruyne,2018,27,21.875604122788275,161,31.0,287.0,8.05,130.0,1,0.4046414248830704
kevindebruyne,2019,28,21.875604122788275,24,161.0,574.0,0.6666666666666666,-137.0,0,0.19976484410957449
kevindebruyne,2020,29,21.875604122788275,71,24.0,861.0,2.730769230769231,47.0,1,0.31170117359635807
kevinlong,2016,26,23.159462154441925,133,0.0,0.0,33.25,133.0,1,0.38806264462314327
kevinlong,2019,29,23.159462154441925,30,133.0,175.0,3.3333333333333335,-103.0,0,0.21840662215747875
kevinlong,2020,30,23.159462154441925,12,30.0,350.0,1.3333333333333333,-18.0,0,0.24520149058022514
kevinmcdonald,2018,30,24.521455890516844,57,0.0,0.0,3.5625,57.0,0,0.30632760242869495
kevinwimmer,2016,24,24.307243558580453,10,0.0,0.0,1.6666666666666667,10.0,0,0.25578093159791765
kierangibbs,2016,27,21.928603252394744,21,0.0,0.0,1.75,21.0,0,0.2676110034944825
kierangibbs,2020,31,21.928603252394744,14,21.0,35.0,1.2727272727272727,-7.0,0,0.25102102051495634
kierantierney,2019,22,22.82960905609561,96,0.0,0.0,6.0,96.0,1,0.348270584607425
kierantierney,2020,23,22.82960905609561,83,96.0,421.0,2.9642857142857144,-13.0,1,0.2916287848194559
kierantrippier,2017,27,22.85510857956568,14,0.0,0.0,0.56,14.0,0,0.26008277592394125
kierantrippier,2018,28,22.85510857956568,68,14.0,117.0,2.4285714285714284,54.0,1,0.3122396003513234
konstantinosmavropanos,2018,21,23.381868423849507,126,0.0,0.0,25.2,126.0,1,0.380534417052602
konstantinosmavropanos,2019,22,23.381868423849507,81,126.0,298.0,81.0,-45.0,1,0.27639273670684594
konstantinosstafylidis,2017,24,23.14522577115684,196,0.0,0.0,32.666666666666664,196.0,1,0.45581669275801495
konstantinostsimikas,2020,24,23.01130728030153,82,0.0,0.0,27.333333333333332,82.0,1,0.33321412946634243
kortneyhause,2018,23,23.545706371191137,13,0.0,0.0,13.0,13.0,0,0.2590073148424354
kortneyhause,2019,24,23.545706371191137,21,13.0,196.0,1.105263157894737,8.0,0,0.2621422565990585
kortneyhause,2020,25,23.545706371191137,162,21.0,392.0,20.25,141.0,1,0.4105540661157703
kurtzouma,2017,23,25.53093259464451,7,0.0,0.0,0.20588235294117646,7.0,0,0.25255454835339997
kurtzouma,2020,26,25.53093259464451,6,7.0,13.0,0.24,-1.0,0,0.2486752065951108
kylebartley,2017,26,24.97608672547561,202,0.0,0.0,33.666666666666664,202.0,1,0.46226945924705026
kylebartley,2020,29,24.97608672547561,25,202.0,227.0,0.8064516129032258,-177.0,0,0.18211027520324088
kyletaylor,2018,19,22.093170054286077,91,0.0,0.0,91.0,91.0,1,0.3428932791998955
kylewalker,2016,26,21.94731293252596,17,0.0,0.0,0.5,17.0,0,0.26330915916845893
kylewalker,2018,28,21.94731293252596,17,17.0,59.0,0.5,0.0,0,0.256043822084508
kylewalker,2019,29,21.94731293252596,21,17.0,118.0,0.7,4.0,0,0.2606981786539141
kylewalker,2020,30,21.94731293252596,4,21.0,177.0,0.16,-17.0,0,0.24097541737585312
laurentkoscielny,2016,31,21.678806798473808,14,0.0,0.0,0.4117647058823529,14.0,0,0.26008277592394125
laurentkoscielny,2017,32,21.678806798473808,223,14.0,362.0,8.576923076923077,209.0,1,0.4789381184428238
laurentkoscielny,2018,33,21.678806798473808,42,223.0,724.0,2.3333333333333335,-181.0,0,0.19134091332921993
lazarmarkovic,2016,22,21.387755102040817,72,0.0,0.0,5.538461538461538,72.0,1,0.32245951865128347
lazarmarkovic,2018,24,21.387755102040817,91,72.0,267.0,45.5,19.0,1,0.3109865961437261
leanderdendoncker,2018,23,24.25426712782031,29,0.0,0.0,1.45,29.0,0,0.27621469214652977
leanderdendoncker,2019,24,24.25426712782031,0,29.0,65.0,0.0,-29.0,0,0.23238422145354057
leanderdendoncker,2020,25,24.25426712782031,26,0.0,130.0,0.7647058823529411,26.0,0,0.27369441971310177
leandrotrossard,2019,25,22.42202992608617,47,0.0,0.0,1.46875,47.0,0,0.2955729916136359
leandrotrossard,2020,26,22.42202992608617,25,47.0,252.0,0.6944444444444444,-22.0,0,0.2512088050567462
leecattermole,2016,28,23.98687034465345,261,0.0,0.0,29.0,261.0,1,0.5257216630558984
leegrant,2017,34,22.28247738194314,50,0.0,0.0,12.5,50.0,0,0.2987993748581536
leegrant,2019,36,22.28247738194314,137,50.0,187.0,137.0,87.0,1,0.37031562993240674
leepeltier,2018,32,23.257275199585123,48,0.0,0.0,2.4,48.0,0,0.2966484526951418
leightonbaines,2017,33,24.49826989619377,94,0.0,0.0,4.086956521739131,94.0,1,0.3461196624444132
leonardoulloa,2016,30,24.43348555592181,29,0.0,0.0,1.7058823529411764,29.0,0,0.27621469214652977
leonbalogun,2018,30,24.37673130193906,67,0.0,0.0,7.444444444444445,67.0,1,0.31708221324375396
leonbalogun,2019,31,24.37673130193906,62,67.0,373.0,62.0,-5.0,1,0.28203914781655703
leonbritton,2016,34,23.30668005306752,18,0.0,0.0,1.0588235294117647,18.0,0,0.2643846202499649
leonbritton,2017,35,23.30668005306752,92,18.0,110.0,15.333333333333334,74.0,1,0.3362580395844184
leroyfer,2017,27,23.389165534932854,188,0.0,0.0,8.952380952380953,188.0,1,0.4472130041059677
lewiscook,2016,19,22.725948371307037,92,0.0,0.0,13.142857142857142,92.0,1,0.3439687402814014
lewiscook,2018,21,22.725948371307037,282,92.0,610.0,20.142857142857142,190.0,1,0.5074382379484861
lewisdunk,2018,27,23.87152777777778,26,0.0,0.0,0.7027027027027027,26.0,0,0.27298830890201203
liamcooper,2020,29,21.380739795918377,57,0.0,0.0,2.1923076923076925,57.0,0,0.30632760242869495
lloydkelly,2019,21,20.448276773170026,269,0.0,0.0,29.88888888888889,269.0,1,0.5343253517079456
loriskarius,2016,23,23.711813132315022,42,0.0,0.0,3.8181818181818183,42.0,0,0.2901956862061064
loriskarius,2017,24,23.711813132315022,14,42.0,90.0,0.7,-28.0,0,0.24161675460687568
loriskarius,2018,25,23.711813132315022,5,14.0,180.0,5.0,-9.0,0,0.24483919843351243
lovrekalinic,2019,29,24.504343951882387,235,0.0,0.0,235.0,235.0,1,0.4977596749367451
lucasdigne,2018,25,23.355636914530997,20,0.0,0.0,0.5555555555555556,20.0,0,0.26653554241297667
lucasdigne,2019,26,23.355636914530997,33,20.0,130.0,0.9166666666666666,13.0,0,0.271910111278314
lucasdigne,2020,27,23.355636914530997,46,33.0,260.0,1.4838709677419355,13.0,0,0.28042144163137694
lucastorreira,2018,22,22.63310314101136,12,0.0,0.0,0.34285714285714286,12.0,0,0.2579318537609294
lucastorreira,2019,23,22.63310314101136,127,12.0,139.0,4.233333333333333,115.0,1,0.3765884991321244
lucianonarsingh,2016,26,23.60270558917765,27,0.0,0.0,1.9285714285714286,27.0,0,0.27406376998351795
lukamilivojevic,2017,26,23.12406058503873,2,0.0,0.0,0.05405405405405406,2.0,0,0.24717724294587046
lukamilivojevic,2019,28,23.12406058503873,8,2.0,33.0,0.25,6.0,0,0.2530817351580597
lukamilivojevic,2020,29,23.12406058503873,23,8.0,66.0,0.71875,15.0,0,0.2668729419679589
lukaszfabianski,2018,33,22.99168975069252,3,0.0,0.0,0.07692307692307693,3.0,0,0.2482527040273764
lukaszfabianski,2019,34,22.99168975069252,112,3.0,138.0,4.3076923076923075,109.0,1,0.3644895435434447
lukaszfabianski,2020,35,22.99168975069252,23,112.0,276.0,0.6388888888888888,-89.0,0,0.22028555782150114
lukeshaw,2016,21,22.39541341933172,176,0.0,0.0,14.666666666666666,176.0,1,0.43430747112789697
lukeshaw,2018,23,22.39541341933172,53,176.0,402.0,1.7666666666666666,-123.0,0,0.22387469663393617
lukeshaw,2019,24,22.39541341933172,84,53.0,804.0,3.36,31.0,1,0.31233048104182326
